Conversation ID,Conversation started at (America/New_York),Fin AI Agent deflected,Topics,AI Subtopic,AI Topic
215473608898595,2026-03-24 04:15:55,true,,Automated review and feedback requests,Review automation
215473607423625,2026-03-24 01:00:28,true,,"Website loading and accessibility issues, Seller Central account linking and troubleshooting","Troubleshooting, Amazon operations"
215473607361909,2026-03-24 00:42:49,true,,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215473606900861,2026-03-23 23:06:55,true,,"Inventory data upload, import, and shipment creation workflows, Box handling and item movement in batches, Pending offer creation issues","InventoryLab, Batch processing, Troubleshooting"
215473606855217,2026-03-23 22:58:33,true,,Box handling and item movement in batches,Batch processing
215473606618228,2026-03-23 22:12:44,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215473606361505,2026-03-23 21:31:31,true,,,
215473606084297,2026-03-23 20:54:52,true,,Batch processing errors and problem resolution,Batch processing
215473605701590,2026-03-23 19:49:46,true,,Profit and loss tax reporting and historical report access,Profit and loss tax reporting and historical report access
215473604417064,2026-03-23 18:31:41,true,,"Active listing and offer visibility issues, General batch issues and troubleshooting","SKU and ASIN issues, Batch processing"
215473603926921,2026-03-23 17:34:01,true,,"Login and password troubleshooting, Accessing and managing Seller 365 apps","InventoryLab, Seller 365"
215473603315223,2026-03-23 16:35:00,true,,"General shipment issues and status, Shipment error messages and troubleshooting",Shipment issues
215473602347561,2026-03-23 15:57:46,true,,Shipment batch issues and closing procedures,Batch processing
215473601674139,2026-03-23 14:57:02,true,,ScoutIQ subscription setup and account access,ScoutIQ subscription
215473601437804,2026-03-23 14:33:09,true,,"User account creation and assignment, Subscription activation and reactivation issues","User access, Subscription status options"
215473601009241,2026-03-23 13:55:05,true,,Shipment error messages and troubleshooting,Shipment issues
215473600940572,2026-03-23 13:50:54,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215473600889482,2026-03-23 13:47:56,true,,Batch restoration and error handling,Batch processing
215473600868434,2026-03-23 13:46:18,true,,,
215473600579927,2026-03-23 13:17:47,true,,User invitation and access options,User access
215473600547953,2026-03-23 13:14:44,true,,"Shipment batch issues and closing procedures, Batch closing, reopening, and restoration, Seller Central shipping workflow and status checks","Batch processing, Shipment issues"
215473600425158,2026-03-23 13:05:42,true,seller 365,"ASIN and SKU pricing discrepancies, Seller 365 bundle features and inclusions, SmartRepricer and InventoryLab integration and access","SmartRepricer, Seller 365"
215473600264996,2026-03-23 12:53:21,true,,InventoryLab employee and user setup,User access
215473599763488,2026-03-23 12:20:48,true,,,
215473599659669,2026-03-23 12:10:17,true,,,
215473599128523,2026-03-23 11:38:03,true,cancel,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215473598671791,2026-03-23 11:11:02,true,,"Item error indicators and discrepancies, Packing option regeneration errors","Troubleshooting, Placement errors"
215473598031762,2026-03-23 10:30:54,true,,,
215473598028503,2026-03-23 10:30:49,true,cancel,Subscription cancellation charges,Cancellation confirmation
215473597533511,2026-03-23 10:04:35,true,cancel,"Ending and canceling subscriptions across services, Subscription end, auto-renewal, and data access, Refunds after subscription cancellation or failed cancellation",Subscription cancellation and refunds
215473597396295,2026-03-23 09:56:08,true,,Error message troubleshooting,Troubleshooting
215473597393156,2026-03-23 09:55:47,true,"refund, cancel","General subscription cancellation and refunds, Subscription refund eligibility and availability",Subscription cancellation and refunds
215473597344072,2026-03-23 09:50:16,true,,Automated review and feedback requests,Review automation
215473597321647,2026-03-23 09:47:58,true,,Box handling and item movement in batches,Batch processing
215473596937356,2026-03-23 09:24:14,true,,"Amazon account integration and linking requirements, Automated review and feedback requests","Amazon operations, Review automation"
215473596396963,2026-03-23 09:01:41,true,,Shipping label printing and downloading,Labeling
215473596243132,2026-03-23 08:47:17,true,,FBA and FBM inventory coordination,FBA operations
215473596104638,2026-03-23 08:41:15,true,,Box handling and item movement in batches,Batch processing
215473595465747,2026-03-23 08:07:06,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215473595107346,2026-03-23 07:47:12,true,,"Amazon seller account reconnection and unlinking, Seller 365 subscription process and resubscription","Amazon operations, Seller 365"
215473591832999,2026-03-23 01:04:59,true,,Amazon seller account reconnection and unlinking,Amazon operations
215473591487089,2026-03-23 00:01:55,true,,Minimum and maximum price configuration,SmartRepricer
215473591115332,2026-03-22 22:41:42,true,,ASIN and SKU pricing discrepancies,SmartRepricer
215473591077009,2026-03-22 22:31:33,true,,Service outage updates and response times,Service issues
215473589259213,2026-03-22 18:57:29,true,,Shipping label printing and downloading,Labeling
215473588892961,2026-03-22 18:23:11,true,,Seller Central shipping workflow and status checks,Shipment issues
215473588584617,2026-03-22 17:19:53,true,,General batch issues and troubleshooting,Batch processing
215473588562768,2026-03-22 17:17:04,true,,Packing option regeneration errors,Placement errors
215473588354340,2026-03-22 16:34:10,true,,"Account reactivation and support assistance, InventoryLab employee and user setup","InventoryLab, User access"
215473588221301,2026-03-22 16:15:15,true,cancel,"Inventory valuation and reporting, Walmart review automation and integration","Inventory issues, Review automation"
215473587887628,2026-03-22 15:27:51,true,,Error message troubleshooting,Troubleshooting
215473587638199,2026-03-22 14:41:12,true,,"Scanning and scan option issues, Login and password troubleshooting","Troubleshooting, InventoryLab"
215473587579045,2026-03-22 14:29:31,true,,Minimum and maximum price configuration,SmartRepricer
215473587510531,2026-03-22 14:16:46,true,,Bulk book listing and ISBN uploads,Bulk upload
215473587384152,2026-03-22 13:52:11,true,,"Box handling and item movement in batches, ASIN import and invalid ASIN errors","Batch processing, SKU and ASIN issues"
215473587186632,2026-03-22 13:13:59,true,,"Automated review and feedback requests, Seller 365 plans and pricing, Seller 365 bundle features and inclusions","Review automation, Seller 365"
215473587083224,2026-03-22 12:53:28,true,,"General shipment issues and status, Scanning and scan option issues","Shipment issues, Troubleshooting"
215473587059030,2026-03-22 12:48:39,true,,,
215473586048300,2026-03-22 10:37:26,true,,"Active listing and offer visibility issues, Batch processing errors and problem resolution, Detailed issue investigation and resolution","SKU and ASIN issues, Batch processing, Service issues"
215473585596613,2026-03-22 09:54:25,true,,"Scoutify login and access issues, ScoutIQ subscription setup and account access",ScoutIQ subscription
215473582952472,2026-03-22 02:24:24,true,,"Profit and sales discrepancies analysis, Bulk cost and supplier data import","Profit and sales discrepancies analysis, Bulk upload"
215473582014074,2026-03-21 21:41:11,true,,Service outage updates and response times,Service issues
215473581800373,2026-03-21 21:26:15,true,cancel,Account cancellation issues,Troubleshooting
215473581404102,2026-03-21 20:19:54,true,,Active listing and offer visibility issues,SKU and ASIN issues
215473581396799,2026-03-21 20:17:58,true,,Login and password troubleshooting,InventoryLab
215473580907432,2026-03-21 18:44:44,true,,,
215473579780016,2026-03-21 15:18:19,true,cancel,"Amazon account integration and linking requirements, Bulk book listing and ISBN uploads","Amazon operations, Bulk upload"
215473578967513,2026-03-21 13:49:17,true,,FBA shipment processing and complications,FBA operations
215473577384061,2026-03-21 11:16:30,true,,SKU creation and attribute errors,SKU and ASIN issues
215473576365811,2026-03-21 09:25:32,true,,,
215473575594641,2026-03-21 07:35:13,true,,Subscription activation and reactivation issues,Subscription status options
215473575376276,2026-03-21 06:44:11,true,,Seller 365 subscription process and resubscription,Seller 365
215473575186574,2026-03-21 05:52:30,true,,ScoutIQ subscription setup and account access,ScoutIQ subscription
215473574455134,2026-03-21 02:21:06,true,,"Profit and sales discrepancies analysis, Profit and loss tax reporting and historical report access","Profit and sales discrepancies analysis, Profit and loss tax reporting and historical report access"
215473574256154,2026-03-21 01:20:00,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215473573809561,2026-03-20 23:36:10,true,,"InventoryLab subscription transition to Seller 365, Seller 365 plans and pricing",Seller 365
215473572770925,2026-03-20 19:49:57,true,,"Shipment placement errors and resolution, Packing option regeneration errors",Placement errors
215473572326520,2026-03-20 18:53:40,true,,Minimum and maximum price configuration,SmartRepricer
215473572301450,2026-03-20 18:48:25,true,,SmartRepricer and InventoryLab integration and access,SmartRepricer
215473572109647,2026-03-20 18:16:30,true,,Printer and printing troubleshooting,Troubleshooting
215473571968332,2026-03-20 17:50:11,true,,"ASIN import and invalid ASIN errors, Amazon-specific shipment problems and sending issues, Transportation option confirmation issues","SKU and ASIN issues, Shipment issues, Placement errors"
215473570577533,2026-03-20 16:59:12,true,,Automated review and feedback requests,Review automation
215473570339938,2026-03-20 16:40:37,true,,Buy box performance and optimization,Buy box performance and optimization
215473570334761,2026-03-20 16:39:41,true,,ASIN and SKU pricing discrepancies,SmartRepricer
215473570279000,2026-03-20 16:30:45,true,,,
215473569514956,2026-03-20 15:50:10,true,,,
215473569162918,2026-03-20 15:34:54,true,,Amazon shipment communication and stuck process issues,Amazon operations
215473568253111,2026-03-20 14:49:14,true,,Access and connectivity issues with InventoryLab,InventoryLab
215473567328483,2026-03-20 13:36:22,true,,Restoring batches with box and item retention,Batch processing
215473564744271,2026-03-20 11:00:31,true,,Login and password troubleshooting,InventoryLab
215473563826471,2026-03-20 10:08:55,true,,,
215473563035371,2026-03-20 09:00:17,true,,"Box handling and item movement in batches, Restoring batches with box and item retention",Batch processing
215473562927913,2026-03-20 08:47:36,true,,ASIN and SKU pricing discrepancies,SmartRepricer
215473561078020,2026-03-20 06:08:45,true,seller 365,"ScoutIQ subscription setup and account access, Scoutify login and access issues, Trial subscription cancellation","ScoutIQ subscription, Subscription cancellation and refunds"
